endTime,artistName,trackName,msPlayed
2021-10-05 15:48,Clinton Kane,I GUESS I'M IN LOVE,15870
2021-10-05 23:10,B Praak,Baarish Ki Jaaye,100710
2021-10-06 17:29,The Kid LAROI,STAY (with Justin Bieber),141805
2021-10-06 17:33,Olivia Rodrigo,good 4 u,178146
2021-10-06 17:36,Lil Nas X,MONTERO (Call Me By Your Name),137704
2021-10-06 17:40,Skylar Grey,"Last One Standing (feat. Polo G, Mozzy & Eminem) - From Venom: Let There Be Carnage",257369
2021-10-06 17:44,Coldplay,My Universe,228000
2021-10-06 17:48,TWICE,The Feels,198053
2021-10-06 18:03,Elton John,Cold Heart - PNAU Remix,124657
2021-10-08 09:07,Elton John,Cold Heart - PNAU Remix,37730
2021-10-08 09:23,Astrid S,Hurts So Good,195840
2021-10-19 20:41,CKay,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,188368
2021-10-19 20:45,Adele,Easy On Me,224694
2021-10-19 20:50,Lil Nas X,MONTERO (Call Me By Your Name),137704
2021-10-19 21:01,Coldplay,Let Somebody Go,7436
2021-10-26 18:14,Coldplay,Let Somebody Go,234470
2021-10-26 18:19,Roop Kumar Rathod,Maula Mere Maula - LoFi,150981
2021-10-26 18:22,Rushabh Jain,Yeh Dil Tum Bin,1913
2021-10-26 18:22,Kailash Kher,Saiyyan - Lofi Flip,209755
2021-10-26 18:25,Vincent Boral,Kasoor Acoustic - Acoustic,11704
2021-10-26 18:25,Tanushree,Afreen Afreen | Kabira,78364
2021-10-26 18:29,Sharry Mann,3 Peg,204396
2021-10-26 18:32,Sanam Bhullar,Chak Na Time,208192
2021-10-26 18:36,Sachet Tandon,"Mere Sohneya (From ""Kabir Singh"")",10632
2021-10-26 18:36,Sharry Mann,Zindagi,171910
2021-10-28 10:33,Clinton Kane,I GUESS I'M IN LOVE,71180
2021-10-28 10:34,Clinton Kane,I GUESS I'M IN LOVE,4180
2021-10-30 13:06,Clinton Kane,I GUESS I'M IN LOVE,2370
