endTime,artistName,trackName,msPlayed
2021-09-21 02:33,Palakkad Sriram,Liquid Dance,19809
2021-09-21 02:35,Anjan Dutt,2441139 - Bela Bose,82517
2021-09-21 02:35,Silajit,Jawl Phoring,0
2021-09-21 02:35,Rahul Dutta,Radha,82517
2021-09-21 02:38,Anjan Dutt,2441139 - Bela Bose,186080
2021-09-21 02:42,Silajit,Jawl Phoring,207924
2021-09-21 02:43,Ishan Mitra,Raat Pohale,71675
2021-09-21 02:47,Ishan Mitra,Raat Pohale,219691
2021-09-21 02:51,Ranajoy Bhattacharjee,Adure Din,13921
2021-09-21 02:51,Rupam Islam,Bneche Thakar Gaan,253167
2021-09-21 02:51,Anirban Sikdar,Dekhechi Rupsagore,13921
2021-09-21 03:30,John Williams,Prologue,0
2021-09-21 03:32,John Williams,Prologue,129919
2021-09-21 03:36,John Williams,Harry's Wondrous World,229231
2021-09-21 03:40,John Williams,Prologue: Book II and the Escape from the Dursleys,211663
2021-09-21 03:58,John Williams,Fawkes the Phoenix,72076
2021-09-27 13:09,Nino Rota,The Halls Of Fear,3163
2021-09-27 13:09,Nino Rota,The Godfather Waltz (Main Title),115025
2021-09-27 13:14,Nino Rota,"Love Theme From ""The Godfather""",295580
2021-09-27 13:15,Nino Rota,The Godfather Waltz,15661
2021-09-27 13:17,Nino Rota,The Godfather Finale,119438
2021-09-27 13:20,David Davidson,"Speak Softly, Love - Silver Screen Classics Album Version",167927
2021-09-27 13:25,Jack Jezzro,Misty,120639
2021-09-27 13:28,Beegie Adair,The Christmas Waltz,194658
2021-09-27 13:31,David Davidson,Moon River - Silver Screen Classics Album Version,191858
2021-09-27 13:35,Beegie Adair,Jolly Old St. Nicholas / Up On the Housetop,199890
2021-09-27 13:38,Beegie Adair,Toyland / O Christmas Tree,230162
2021-09-27 13:42,Stephen Sondheim,Send in the Clowns,234177
2021-09-27 13:46,Beegie Adair,Beyond The Sea,218153
2021-09-27 13:47,Beegie Adair,C'est Si Bon,5054
2021-09-27 13:51,David Davidson,A Time For Us,243385
2021-10-03 02:32,David Davidson,The Way We Were - Silver Screen Classics Album Version,90825
2021-10-05 02:58,Shreya Ghoshal,Katakuti Khela,61826
2021-10-31 09:04,Sunday Suspense Hindi (Horror and Thriller Stories),Khagam,66702
2021-11-01 03:33,Santhosh Narayanan,Neeye Oli,237638
2021-11-01 03:36,Santhosh Narayanan,Vambula Thumbula,11459
2021-11-01 03:40,Santhosh Narayanan,Neeye Oli,237615
2021-11-01 03:41,Santhosh Narayanan,Vambula Thumbula,192
2021-11-01 03:44,Dhee,Enjoy Enjaami,54693
2021-11-01 05:39,Shan Vincent De Paul,Neeye Oli,237148
2021-11-24 13:11,Santhosh Narayanan,Neeye Oli,15408
2021-11-24 13:23,Darknet Diaries,104: Arya,426825
2021-11-24 16:26,Darknet Diaries,104: Arya,4421373
2021-12-04 08:53,BillyTheBard11th,"What's up, People?! (From ""Death Note"")",33141
2021-12-13 03:21,Santhosh Narayanan,Neeye Oli,234450
2021-12-16 19:14,Darknet Diaries,106: @Tennessee,767511
2021-12-17 04:53,Sunday Suspense Bangla,Lily by Debarati Mukhopadhyay,20365
2021-12-25 03:44,Linkin Park,What I've Done,180155
2021-12-25 03:45,Linkin Park,One Step Closer,64068
2021-12-25 03:48,Linkin Park,Session,132172
2021-12-25 03:53,Linkin Park,New Divide,268576
2021-12-25 03:53,Red,Let It Burn,0
2021-12-25 04:12,Fall Out Boy,The Phoenix,244922
2021-12-25 04:46,Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up),104188
2021-12-25 04:48,Fall Out Boy,"Sugar, We're Goin Down",70184
2021-12-25 04:51,Fall Out Boy,Thnks fr th Mmrs,203428
2021-12-25 04:53,Fall Out Boy,"Dance, Dance",47382
2021-12-25 04:55,Linkin Park,One Step Closer,157147
2021-12-25 04:59,Linkin Park,BURN IT DOWN,229918
2021-12-25 05:01,Linkin Park,Bleed It Out,87613
2021-12-25 06:08,J2,New Divide (Epic Trailer Version),4251
