endTime,artistName,trackName,msPlayed
2021-10-05 15:00,Z.TAO,Beggar,208178
2021-10-08 08:55,A.R. Rahman,"The Humma Song (From ""OK Jaanu"")",101372
2021-10-08 09:00,Remo Fernandes,Ek Ho Gaye Hum Aur Tum - Bombay / Soundtrack Version,312884
2021-10-08 09:06,K. S. Chithra,Kannanule - Bombay / Soundtrack Version,340614
2021-10-08 09:07,K. S. Chithra,Kehna Hi Kya - Bombay / Soundtrack Version,45828
2021-10-08 09:12,Nityasree,Kannulatho Choseve,305036
2021-10-09 14:47,Sa Dingding,如若歸來 (電視劇《長歌行》深情主題曲),3220
2021-10-09 15:52,盧思穎,Crush On (電視劇《變成你的那一天》插曲),72200
2021-10-10 06:28,摩登兄弟劉宇寧,"心動 (電視劇《我的時代, 你的時代》片尾曲)",181155
2021-10-10 06:30,摩登兄弟劉宇寧,"心動 (電視劇《我的時代, 你的時代》片尾曲)",18524
2021-10-10 06:58,摩登兄弟劉宇寧,"心動 (電視劇《我的時代, 你的時代》片尾曲)",174685
2021-10-10 07:02,陳雪燃,"第一道陽光 (電視劇《我的時代, 你的時代》片頭曲)",199090
2021-10-10 07:04,都智文,"太陽雨 (電視劇《我的時代, 你的時代》插曲)",114482
2021-10-10 07:15,Z.TAO,Beggar,208178
2021-10-10 07:20,Z.TAO,Beggar,208178
2021-10-10 07:34,Z.TAO,Collateral Love,170988
2021-10-10 07:37,Z.TAO,Beggar,208178
2021-10-10 07:41,Z.TAO,Collateral Love,219146
2021-10-10 07:43,王韵韵,TALK,16717
2021-10-10 07:45,Tony Kakkar,Dheeme Dheeme,155607
2021-10-10 07:46,Tony Kakkar,Coca Cola Tu,31034
2021-10-10 07:50,Sid Sriram,Kalyanam,181896
2021-10-10 07:51,Sid Sriram,Undiporaadhey - Sad Version,26885
2021-10-10 07:54,"Chinmayi Sripaada, Gowtham Bharadwaj V",Pranam,200000
2021-10-10 08:00,Pradeep Kumar,Life Of Ram,342584
2021-10-10 08:23,Kala Bhairava,Spirit Of Jersey,56956
2021-10-10 09:19,Badshah,"Bad Boy (From ""Saaho"")",177761
2021-10-10 09:23,Badshah,"Bad Boy (From ""Saaho"")",177761
2021-10-10 09:27,Mangli,"Bhoom Bhaddhal (From ""Krack"")",262090
2021-10-10 09:39,Keerthana Sharma,"Dinchak (From ""Red"")",115627
2021-10-10 09:43,Kala Bhairava,Spirit Of Jersey,267825
2021-10-10 09:45,Anirudh Ravichander,Padhe Padhe,55518
2021-10-10 09:49,Anirudh Ravichander,Don'u Don'u Don'u,197249
2021-10-10 09:51,Mani Sharma,Laahe Laahe,123585
2021-10-15 17:56,Xiong Zi Qi,就這樣大聲呐喊吧 - 浪花一朵朵片頭曲,6543
2021-10-15 18:00,Tan Song Yun,愛上你的好天氣 - 浪花一朵朵主題曲,206835
2021-10-15 18:01,徐雲霄,敢愛的衝動 - 浪花一朵朵片尾曲,79401
2021-10-15 18:01,徐菲,說愛 - 浪花一朵朵插曲,21256
2021-10-15 18:05,Z.TAO,Beggar,208178
2021-10-15 18:07,Z.TAO,Collateral Love,30142
2021-10-23 06:28,Neha Kakkar,"Dilbar (From ""Satyameva Jayate"")",184432
2021-10-23 06:32,Rochak Kohli,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",200991
2021-10-23 06:33,Rochak Kohli,Mitti Di Khushboo,8216
2021-10-23 06:36,Rochak Kohli,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",200991
2021-10-23 06:37,Maninder Buttar,Sakhiyaan,0
2021-10-23 06:50,Vishal-Shekhar,"Ghungroo (From ""War"")",131076
2021-10-23 08:40,Vishal-Shekhar,"Ghungroo (From ""War"")",2866
2021-10-23 08:43,Vishal-Shekhar,"Ghungroo (From ""War"")",170831
2021-10-23 08:47,Arijit Singh,"Pachtaoge (From ""Jaani Ve"")",226789
2021-10-23 11:42,Rochak Kohli,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",33667
2021-10-23 11:49,"Unni Krishnan, Sujatha",Poovullo Daagunna,415503
2021-10-23 11:55,Nityasree,Kannulatho Choseve,311823
2021-10-23 12:01,"Sonu Nigam, Harini",Raave Naa Chaliyaa,349413
2021-10-23 12:05,Sid Sriram,Samajavaragamana,219818
2021-10-23 12:09,Anurag Kulkarni,Ramuloo Ramulaa,245760
2021-10-23 12:15,Roll Rida,OMG Daddy,274482
2021-10-23 12:18,Armaan Malik,Buttabomma,198782
2021-10-23 12:22,Shreya Ghoshal,Samajavaragamana - Female,241090
2021-10-23 12:25,Sri Krishna,Ala Vaikunthapurramuloo,193874
2021-10-23 12:27,Thaman S,"Excuse Me Rakshasi - From ""Ninu Veedani Needanu Nene""",65578
2021-10-23 12:30,Amar Arshi,Kala Chashma,187006
2021-10-23 16:36,Amar Arshi,Kala Chashma,4239
2021-10-23 16:40,Rochak Kohli,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",210646
2021-10-23 16:42,Tony Kakkar,Dheeme Dheeme,155607
2021-10-23 16:43,AiSh,Dernière Danse,14327
2021-10-23 16:48,Tony Kakkar,Dheeme Dheeme,155607
2021-10-23 16:58,Hariharan,Nelluri Nerajana,404106
2021-10-23 17:05,Hariharan,Pachchadanamey,361666
2021-10-23 17:06,"Hari Haran, Chitra",Komma Komma,33125
2021-10-23 17:12,"Udit Narayan, Sujatha",Cheppave Chirugali,330935
2021-10-23 17:47,"Karthik, Chitra",Hay Rey Hai,8777
2021-10-27 12:02,Kala Bhairava,Tharagathi Gadhi - Telugu,213437
2021-10-27 12:06,Gowtham Bharadwaj,"Nee Neeli Kannullona (From ""Dear Comrade"")",1349
2021-10-27 12:06,Mani Sharma,Laahe Laahe,1810
2021-10-27 12:06,"Sindhuri, Sinov Raj",Hey Pillagaada,248133
2021-10-27 12:06,Kala Bhairava,Yetu Pone,19472
2021-10-27 12:11,Haricharan,Ay Pilla - Telugu,253773
2021-10-27 12:16,Anurag Kulkarni,Pillaa Raa,237568
2021-10-27 12:16,Mangli,"Bhoom Bhaddhal (From ""Krack"")",1815
2021-10-27 12:16,Anurag Kulkarni,Choosi Chudangane,1644
2021-10-27 12:16,Lalitha Kavya,"Poni Poni (From ""Natyam"")",1220
2021-10-27 12:16,Mickey J. Meyer,"Bhalegundi Baalaa (From ""Sreekaram"")",1314
2021-10-27 12:16,Mangli,Saranga Dariya,1450
2021-10-27 12:16,Sooranna,Sittharala Sirapadu,4486
2021-10-27 12:16,Kala Bhairava,Samara Shankham,1966
2021-10-27 12:16,Sreenidhi,Kannaa Nidurinchara,1620
2021-10-27 12:16,"Madhu Priya, Ramky",Vachinde,2311
2021-10-27 12:16,Satya Yamini,Obulamma,2444
2021-10-27 12:16,Kala Bhairava,Thaaney Vachhindhanaa,2307
2021-10-27 12:16,Sri Krishna,Ala Vaikunthapurramuloo,810
2021-10-27 12:16,Ramya Behra,Gelupuleni Samaram,1276
2021-10-27 12:20,Kala Bhairava,Toliprema,243095
2021-10-27 12:25,Gowtham Bharadwaj,"Gira Gira Gira (From ""Dear Comrade"")",282831
2021-10-27 12:26,Kala Bhairava,"Mathuvadalara Title Track (From ""Mathuvadalara"")",19606
2021-10-27 12:27,Rahul Nambiar,"Mass Biriyani (From ""Krack"")",4611
2021-10-27 12:27,Vijay Prakash,"Salaam Rocky Bhai (From ""Kgf Chapter 1"")",1909
2021-10-27 12:30,Chinmayi,Yenti Yenti,199200
2021-10-27 12:33,Kala Bhairava,"Dandaalayyaa (From ""Baahubali 2 - The Conclusion"")",209328
2021-10-27 12:37,Anurag Kulkarni,Arere Aakasham - Telugu,206250
2021-10-27 12:39,Devi Sri Prasad,Daakko Daakko Meka,1866
2021-10-27 12:39,Ramya Behra,"Nuvve Nuvve (From ""Red"")",6663
2021-10-27 12:39,Thaman S,"Hey Idi Nenena (From ""Solo Brathuke So Better"")",1644
2021-10-27 12:44,"Amit Trivedi, Shashaa Tirupati, Yazin Nizar",Manasu Maree,267500
2021-10-27 12:46,Hemachandra Vedala,Oosupodu,57406
2021-10-27 12:46,Kala Bhairava,Are Em Ayyindho Emo,2218
2021-10-27 12:49,Anurag Kulkarni,Singles Anthem - Telugu,203265
2021-10-27 12:52,Ramya Behra,Neetho Unte Chalu,173521
2021-10-27 12:53,Shakthikanth Karthik,Rakaasi Loya,25754
2021-10-27 12:57,Deepak,Kung Fu Kumaari,266523
2021-10-27 13:02,Sid Sriram,Maguva Maguva - Telugu,250666
2021-10-27 13:05,Nikhita Srivalli,Yeda Poinado,2643
2021-10-27 13:05,Gopi Sundar,Kanureppala Kaalam,8515
2021-10-27 13:05,Kala Bhairava,"Namah Shivaya (From ""Natyam"")",4274
2021-10-27 13:05,"Rahul Sipligunj, Ramya Behara",Bombhaat,1870
2021-10-27 13:06,Madhushree,Soja Zara,2708
2021-10-27 13:06,Anurag Kulkarni,Baby Oh Baby,1790
2021-10-27 13:09,Ramya Behra,"Korameesam Polisoda (From ""Krack"")",221247
2021-10-27 13:13,Geetha Madhuri,Deo Deo,236250
2021-10-27 13:18,Kala Bhairava,Chettekki,215264
2021-10-27 13:20,Mohana Bhogaraju,Reddamma Thalli (Film Version),117735
2021-10-27 13:21,Sid Sriram,Manasa Manasa - Telugu,29984
2021-10-27 13:21,Anurag Kulkarni,Nee Chitram Choosi,1644
2021-10-27 13:21,Thaman S,Bheemla Nayak Title Song,45044
2021-10-27 13:21,G. V. Prakash,Pilla Puli,4775
