endTime,artistName,trackName,msPlayed
2022-10-02 17:32,Amit Trivedi,"Iktara (From ""Wake Up Sid"")",89258
2022-10-05 00:17,Bilal Saeed,Lambiya Judaiyan,203232
2022-10-07 11:33,Anuv Jain,Gul,120047
2022-10-07 11:36,Amit Trivedi,"Iktara (From ""Wake Up Sid"")",233615
2022-10-07 11:40,Shankar-Ehsaan-Loy,Kabhi Alvida Naa Kehna,1393
2022-10-07 11:40,Shankar-Ehsaan-Loy,Mitwa,149956
2022-10-07 11:40,Rahat Fateh Ali Khan,Surili Akhiyon Wale,0
2022-10-07 11:43,Arijit Singh,Mast Magan,1509
2022-10-07 11:43,Pritam,"Bulleya (From ""Ae Dil Hai Mushkil"")",169087
2022-10-07 11:45,Enrique Iglesias,Finally Found You,138460
2022-10-07 11:47,Shankar Mahadevan,Dil Chahta Hai,882
2022-10-07 11:47,Conan Gray,Astronomy,1578
2022-10-07 11:47,Ember Island,Umbrella,76440
2022-10-07 11:47,Diljit Dosanjh,Lemonade,0
2022-10-07 11:47,Sagar Kalra,Phir bhi aas lagi hai 2.0,46
2022-10-07 11:47,Arijit Singh,"Lambiyaan Si Judaiyaan (From ""Raabta"")",626
2022-10-07 11:47,Guru Randhawa,"Yaar Mod Do (From ""Yaar Mod Do"")",1346
2022-10-07 11:47,A.R. Rahman,Mayya,208
2022-10-07 11:47,A.R. Rahman,Barso Re,0
2022-10-07 11:47,A.R. Rahman,Tere Bina,603
2022-10-07 11:49,Ritviz,Liggi,151486
2022-10-07 21:20,Anirudh Ravichander,Rolex Theme - Background Score,7848
2022-10-07 21:20,Suraj Verma,Vikram Vedha Title Track (SV Rendition),26830
2022-10-07 21:20,Anirudh Ravichander,Vikram - Title Track,12561
2022-10-07 22:51,Sivam,"Bande (From ""Vikram Vedha"")",4376
2022-10-08 20:52,TROY,Foolish,11168
2022-10-08 23:41,TROY,Foolish,229459
2022-10-09 23:26,Sivam,"Bande (From ""Vikram Vedha"")",161207
2022-10-11 18:27,The Weeknd,Die For You,6013
2022-10-11 18:28,Taylor Swift,right where you left me,84567
2022-10-13 04:50,Arijit Singh,Main Dhoondne Ko Zamaane Mein,262986
2022-10-13 04:53,Dikshant,Aankhon Se Batana,221271
2022-10-13 04:57,Sachet Tandon,"Mehram (From ""Jersey"")",227784
2022-10-13 05:03,Rashid Khan,Aaoge Jab Tum,355065
2022-10-13 05:06,Mitraz,Akhiyaan,191868
2022-10-13 05:06,Shaarib Toshi,Maahi,5937
2022-10-13 05:11,Rochak Kohli,Tera Yaar Hoon Main,264805
2022-10-13 05:17,A.R. Rahman,Saathiya,357433
2022-10-13 05:21,Arijit Singh,Dil Na Jaaneya (Unplugged),183902
