endTime,artistName,trackName,msPlayed
2022-10-17 03:39,AMRITBALAJI KALIAPERUMAL,Punnagaiyil Poi Illai,4783
2022-10-31 07:52,AMRITBALAJI KALIAPERUMAL,Oh! Crazy Penne,190450
2022-10-31 08:42,AMRITBALAJI KALIAPERUMAL,Vaanam,190194
2022-11-05 03:45,Common Man,Madara Uchiha Speech - Naruto,45023
2022-11-05 03:46,Schumy Vanna Kaviyangal 🅱odcast,S02E12: Farming oru Alasal - A Discussion about it's Romanticization and Ground Reality ft. Tobirama Senju,27817
2022-11-05 03:58,Schumy Vanna Kaviyangal 🅱odcast,S02E05: Pornography in India - A discussion ft. Vijay Varadharaj and Sarvs Sagaa,757434
2022-11-05 04:14,Schumy Vanna Kaviyangal 🅱odcast,S03E05 - Mental Health: A Discussion (Part 2) with Yours Positively ft. Tobirama Senju,836220
2022-11-07 02:39,This Life Ticket Tamil Podcast,Ep. 64 Your Playlist changes Your Perspective on How You See this World,251425
2022-11-07 02:47,This Life Ticket Tamil Podcast,Ep 59. When HARDWORK looks WEIRD,3111
2022-11-07 02:47,This Life Ticket Tamil Podcast,Ep. 61   How NOT to take things PERSONALLY,504639
2022-11-07 14:50,Katy Perry,Roar,32136
2022-11-07 14:55,The Weeknd,Is There Someone Else?,27442
2022-11-07 14:55,Anirudh Ravichander,Kanave Kanave,284784
2022-11-18 11:44,Sanah Moidutty,Kannadi Koodum Kootti - Recreated Version,17832
2022-11-18 11:51,"Sriram Parthasarathy,Santhosh Narayanan,Pradeep Kumar",Kaarkuzhal Kadavaiye,356241
2022-11-18 11:56,"Sriram Parthasarathy,Santhosh Narayanan,Pradeep Kumar",Kaarkuzhal Kadavaiye,124273
2022-11-23 19:14,Brent Morgan,Gonna Be Okay,264500
2022-11-23 19:14,Laura Marano,Worst Kind of Hurt,9543
2022-12-02 11:52,Chamath Sangeeth,Manike Mage Hithe,162772
2022-12-02 16:23,Sam Smith,Too Good At Goodbyes,14912
2022-12-06 11:36,Karthik,Manamay,5224
2022-12-06 11:36,Karthik,Manamay,0
2022-12-06 11:37,Dabzee,"Manavaalan Thug - From ""Thallumaala""",394
2022-12-06 11:37,Dabzee,"Manavaalan Thug - From ""Thallumaala""",8498
2022-12-06 11:38,Dabzee,"Manavaalan Thug - From ""Thallumaala""",62531
2022-12-06 11:41,Karthik,Manamay,194815
2022-12-06 12:10,Amaal Mallik,Soch Na Sake,211440
2022-12-16 05:35,Vipin Raveendran,Kugramame,13267
2022-12-16 05:35,Vipin Raveendran,Kugramame,0
2022-12-16 05:35,Kaushik-Guddu,"Dil (From ""Ek Villain Returns"")",3132
2022-12-16 05:35,Kaushik-Guddu,"Dil (From ""Ek Villain Returns"")",0
2022-12-16 05:35,Hailee Steinfeld,Coast (feat. Anderson .Paak),0
2022-12-16 05:35,Kanishk Seth,"Rangisari (From ""Jugjugg Jeeyo"")",171
2022-12-16 05:35,Kanishk Seth,"Rangisari (From ""Jugjugg Jeeyo"")",13103
2022-12-16 05:35,Guru Randhawa,"Nain Ta Heere (From ""Jugjugg Jeeyo"")",7352
2022-12-16 05:35,Guru Randhawa,"Nain Ta Heere (From ""Jugjugg Jeeyo"")",0
2022-12-16 05:44,Kanishk Seth,"Rangisari (From ""Jugjugg Jeeyo"")",223271
2022-12-16 05:46,Kavita Seth,Rangi Saari,106904
2022-12-19 17:58,Pritt,Unakkul Naane,29696
2022-12-20 05:05,Shaan,Deewangi Deewangi,142431
2022-12-27 18:36,Billie Eilish,lovely,104618
2022-12-31 19:21,Karthik,Unnaale Unnaale,283373
2022-12-31 19:24,Harris Jayaraj,Azhage Azhage,162667
2022-12-31 19:27,S. P. Balasubrahmanyam,Engade Nee Ponae,126613
2022-12-31 19:32,D. Imman,Thoovaanam - Reprise,291612
2022-12-31 19:35,Anand Aravindakshan,Mughaiyazhi,190999
2022-12-31 19:36,Yuvan Shankar Raja,"Azhagho Azhaghu (From ""Samar"")",52244
2022-12-31 19:42,Haricharan,Arabu Naadu,322013
2022-12-31 19:46,Yuvan Shankar Raja,Pachchai Vanna,255000
2022-12-31 19:47,Harris Jayaraj,"Anbe Anbe (From ""Ithu Kathirvelan Kadhal"")",27561
2022-12-31 19:47,Yuvan Shankar Raja,"Machaan Machaan (From ""Silambattam"")",8359
2022-12-31 19:47,Yuvan Shankar Raja,"Machaan Machaan (From ""Silambattam"")",3041
2022-12-31 19:47,Yuvan Shankar Raja,"Machaan Machaan (From ""Silambattam"")",4017
2022-12-31 19:47,Yuvan Shankar Raja,"Machaan Machaan (From ""Silambattam"")",1741
2022-12-31 19:47,Dhanush,Solli Tholaiyen Ma,789
2022-12-31 19:48,Harris Jayaraj,"Anbe Anbe (From ""Ithu Kathirvelan Kadhal"")",53591
2022-12-31 19:49,Harris Jayaraj,"Anbe Anbe (From ""Ithu Kathirvelan Kadhal"")",0
2022-12-31 19:49,Yuvan Shankar Raja,Pachchai Vanna,0
2022-12-31 19:52,Harris Jayaraj,"Anbe Anbe (From ""Ithu Kathirvelan Kadhal"")",134466
