endTime,artistName,trackName,msPlayed
2021-10-01 22:31,Mithoon,"Bolo Har Har Har (feat. Mohit Chauhan, Sukhwinder Singh, Badshah, Megha Sriram Dalton, Anugrah, Sandeep Shrivastava)",4278
2021-10-02 05:22,Amit Trivedi,Zinda,698
2021-10-02 05:28,Arijit Singh,Rihaa,329655
2021-10-02 05:39,James Arthur,Say You Won't Let Go,64938
2021-10-02 05:48,Darshan Raval,Yaara Teri Yaari,207000
2021-10-02 05:54,Shankar-Ehsaan-Loy,Mitwa,382973
2021-10-02 06:14,Rekha Bhardwaj,"Mileya Mileya (From ""Happy Ending)",44071
2021-10-02 18:25,A-Wall,Loverboy,224520
2021-10-02 18:35,A-Wall,Loverboy,2698
2021-10-03 04:35,KK,Kaise Bataaoon,281611
2021-10-03 04:40,Arctic Monkeys,Do I Wanna Know?,272394
2021-10-03 04:47,Shreya Ghoshal,Pherari Mon,397537
2021-10-03 04:50,James Arthur,Say You Won't Let Go,211466
2021-10-03 04:53,Dean Lewis,Be Alright,196373
2021-10-03 04:55,Keira Knightley,Lost Stars,44248
2021-10-03 04:59,Boyce Avenue,Photograph,3599
2021-10-03 04:59,Keira Knightley,A Step You Can’t Take Back,201986
2021-10-03 04:59,Lewis Capaldi,Someone You Loved,1082
2021-10-03 05:03,KK,Kaise Bataaoon,233122
2021-10-03 05:07,Arctic Monkeys,Do I Wanna Know?,272394
2021-10-03 05:21,Shreya Ghoshal,Pherari Mon,700
2021-10-03 18:59,Eminem,River (feat. Ed Sheeran),221013
2021-10-03 19:03,Eminem,River (feat. Ed Sheeran),221013
2021-10-03 19:13,Eminem,River (feat. Ed Sheeran),20820
2021-10-03 21:37,Eminem,River (feat. Ed Sheeran),200183
2021-10-03 21:42,Eminem,River (feat. Ed Sheeran),221013
2021-10-03 21:46,Eminem,River (feat. Ed Sheeran),221013
2021-10-03 21:56,Eminem,River (feat. Ed Sheeran),3766
2021-10-04 04:56,Eminem,River (feat. Ed Sheeran),95288
2021-10-04 05:04,Eminem,River (feat. Ed Sheeran),5698
2021-10-04 05:08,Ed Sheeran,Remember The Name (feat. Eminem & 50 Cent),207760
2021-10-04 05:11,Ed Sheeran,Remember The Name (feat. Eminem & 50 Cent),207760
2021-10-04 05:32,Ed Sheeran,Remember The Name (feat. Eminem & 50 Cent),3116
2021-10-04 07:55,Eminem,River (feat. Ed Sheeran),221013
2021-10-04 07:58,Eminem,River (feat. Ed Sheeran),221013
2021-10-04 08:09,Eminem,River (feat. Ed Sheeran),8248
2021-10-04 08:42,Eminem,Love The Way You Lie,263373
2021-10-04 08:47,Eminem,Love The Way You Lie,263373
2021-10-04 08:51,Eminem,Love The Way You Lie,263373
2021-10-04 09:04,Eminem,Love The Way You Lie,152555
2021-10-04 21:31,Eminem,Love The Way You Lie,268002
2021-10-04 21:40,Eminem,Love The Way You Lie,4137
2021-10-04 21:43,Keira Knightley,A Step You Can’t Take Back,201986
2021-10-04 21:56,Keira Knightley,A Step You Can’t Take Back,180578
2021-10-05 05:31,Keira Knightley,A Step You Can’t Take Back,5949
2021-10-05 05:34,Ed Sheeran,Remember The Name (feat. Eminem & 50 Cent),207760
2021-10-05 05:39,Ed Sheeran,Remember The Name (feat. Eminem & 50 Cent),207760
2021-10-05 05:42,Ed Sheeran,Remember The Name (feat. Eminem & 50 Cent),207760
2021-10-05 05:52,Eminem,River (feat. Ed Sheeran),1365
2021-10-05 05:52,Ed Sheeran,Remember The Name (feat. Eminem & 50 Cent),67720
2021-10-05 05:57,Ishan Mitra,Abar Jonmo Nebo,314816
2021-10-05 06:02,Ishan Mitra,Abar Jonmo Nebo,314816
2021-10-05 06:07,Ishan Mitra,Abar Jonmo Nebo,314816
2021-10-05 06:19,Ishan Mitra,Abar Jonmo Nebo,298535
2021-10-05 06:25,OneRepublic,Counting Stars,257266
2021-10-05 06:29,OneRepublic,Counting Stars,257266
2021-10-05 06:33,OneRepublic,Counting Stars,257266
2021-10-05 06:45,OneRepublic,Counting Stars,77717
2021-10-05 10:11,Eminem,Lose Yourself,5089
2021-10-05 10:11,Eminem,Lose Yourself,320626
2021-10-05 10:21,Meghdeep Bose,Boonda Baandi,262972
2021-10-05 10:23,Meghdeep Bose,Boonda Baandi,11340
2021-10-05 10:34,Taalpatar Shepai,Moshader Chumu,55019
2021-10-05 16:55,V,Sweet Night,212478
2021-10-05 22:05,Eminem,River (feat. Ed Sheeran),223295
2021-10-05 22:08,Eminem,River (feat. Ed Sheeran),221013
2021-10-05 22:22,Eminem,River (feat. Ed Sheeran),191088
2021-10-06 06:52,Eminem,River (feat. Ed Sheeran),221013
2021-10-06 06:52,Eminem,River (feat. Ed Sheeran),0
2021-10-06 06:56,OneRepublic,Counting Stars,257266
2021-10-06 07:00,OneRepublic,Counting Stars,257266
2021-10-06 07:15,Lagnajita Chakraborty,Preme Pora Baron,2996
2021-10-06 07:15,Anupam Roy,Boba Tunnel,8670
2021-10-06 07:15,Anupam Roy,Hariye Jawar Gaan,19668
2021-10-06 07:15,Anupam Roy,Shanto Hou,292632
2021-10-06 07:20,Anupam Roy,Ei Shono,261506
2021-10-06 07:23,Anupam Roy,Hridoyer Rong,219585
2021-10-06 07:24,Anupam Roy,Tui Ki Kore Dili,29111
2021-10-06 07:43,Anupam Roy,Phaka Frame,1323
2021-10-06 18:31,Absofacto,Dissolve,224660
2021-10-06 18:32,Absofacto,Two Wrongs,95846
2021-10-06 21:43,Lil Wayne,Scared of the Dark (feat. XXXTENTACION),3025
2021-10-06 21:50,Eminem,Love The Way You Lie,9055
2021-10-06 21:50,Eminem,Stan,404106
2021-10-06 21:50,Eminem,Stan,4303
2021-10-06 21:50,B.o.B,Airplanes (feat. Hayley Williams of Paramore),1268
2021-10-06 21:50,NF,If You Want Love,2473
2021-10-06 21:50,Machine Gun Kelly,my ex's best friend (with blackbear),8913
2021-10-06 21:50,DMX,X Gon' Give It To Ya,591
2021-10-06 21:50,DMX,X Gon' Give It To Ya,1628
