endTime,artistName,trackName,msPlayed
2021-10-15 06:07,Haricharan,Ay Pilla - Telugu,253773
2021-10-15 06:19,S. P. Balasubrahmanyam,Balapam Patti,108546
2022-01-06 10:56,Lady Gaga,Shallow,56740
2022-01-10 15:47,Mano,"Malliga Mottu (From ""Sakthivel"")",23655
2022-01-10 16:05,P. Susheela,Vatapatra (Happy),123223
2022-01-10 17:20,Devi Sri Prasad,Srivalli,48680
2022-01-10 17:21,Arjun Shiv Shankar,Oru Paadhi Kadhavu,36527
2022-01-30 02:52,Agnieszka Radwańska,We Love Our Tennis,107426
2022-01-30 02:57,M. M. Keeravani,Roopaay,10988
2022-01-30 02:57,S. P. Balasubrahmanyam,Balapam Patti,1715
2022-01-30 02:57,S. P. Balasubrahmanyam,Ninnu Telichi,277080
2022-01-30 03:09,M. M. Keeravani,Roopaay,24463
2022-02-01 05:58,M. M. Keeravani,Roopaay,2740
2022-02-01 06:01,P. Susheela,Rajaavin Paarvai,142947
2022-02-01 06:01,P. Susheela,Karpura Bomma,9104
2022-03-30 13:53,James Horner,Never an Absolution,10103
2022-03-30 13:53,KK,My Heart,47320
2022-03-30 13:55,James Horner,Southampton,42813
2022-03-30 13:56,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",7280
2022-03-30 13:57,James Horner,Leaving Port,4991
2022-03-30 13:57,James Horner,An Ocean of Memories,5480
2022-03-30 13:57,James Horner,Rose,5560
2022-03-30 13:58,James Horner,"""Take Her to Sea, Mr. Murdoch""",8520
2022-03-30 16:21,Agnieszka Radwańska,We Love Our Tennis,27600
2022-03-30 17:20,Agnieszka Radwańska,We Love Our Tennis,11240
2022-03-30 17:27,Hariharan,Vurike Chilakaa - Bombay / Soundtrack Version,0
2022-03-30 17:27,Agnieszka Radwańska,We Love Our Tennis,17690
2022-03-30 17:28,Hariharan,Vurike Chilakaa - Bombay / Soundtrack Version,76421
2022-03-30 17:42,Kailash Kher,"Enduko Enduko (From ""Gopala Gopala"")",205480
2022-03-30 17:47,"David Simon, Anitha",Violin Song,263729
2022-03-30 17:52,"Udit Narayan, Sujatha",Cheppave Chirugali,330932
2022-03-30 18:07,"Harris Raghavendra, Bombay Jayasri",Hrudayam Ekkadunnadi,274897
2022-03-30 18:55,KK,My Heart,166032
2022-03-30 18:59,Adnan Sami,O Madhu,243160
2022-03-30 19:15,"Vijay Prakash, Anitha",Idhedho Bagundhe,195999
2022-04-01 12:07,S. P. Balasubrahmanyam,Manasu Palike,87350
2022-04-01 12:12,Ramesh Naidu,Manasa Thullipadake,246370
2022-05-11 11:43,Naresh Iyer,Nenu Nuvvantu,21584
2022-05-14 07:52,S. P. Balasubrahmanyam,Naa Perati Jam Chettu,244780
2022-05-14 10:58,P. Susheela,Neevuleka Veena,9340
2022-05-14 16:04,The Rennae Stubbs Tennis Podcast,Aga Radwanska,26235
2022-05-20 18:19,The Rennae Stubbs Tennis Podcast,Aga Radwanska,325344
2022-05-20 18:22,The Rennae Stubbs Tennis Podcast,Arantxa Sánchez Vicario,173403
2022-05-20 18:36,Tennis with an Accent,Kerber Press Interview,89300
2022-05-23 05:42,A.R. Rahman,"Chaka Chak (From ""Atrangi Re"")",31604
2022-05-23 08:35,S. P. Balasubrahmanyam,Mate Rani,260783
