endTime,artistName,trackName,msPlayed
2021-09-30 23:54,The Open Podcast - Podcast By An Open Letter,E31 — The Evergrande Crisis!,396505
2021-10-02 02:33,Call,Laaree Chootee,100214
2021-10-03 05:34,Shotgun Willy,Cheat Codes for Hoes,0
2021-10-03 05:38,Dua Lipa,Levitating,203807
2021-10-03 05:43,SR-71,Goodbye,219615
2021-10-03 05:48,Pritam,Kyon,266053
2021-10-03 05:54,Rahat Fateh Ali Khan,"Ajj Din Chadheya (From ""Love Aaj Kal "")",315013
2021-10-03 06:10,Kali Uchis,telepatía,155370
2021-10-04 09:16,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),81341
2021-10-04 09:20,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),19915
2021-10-04 09:20,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),0
2021-10-04 09:20,Lil Nas X,MONTERO (Call Me By Your Name),10822
2021-10-04 09:20,The Open Podcast - Podcast By An Open Letter,E32 — Biggest Defense Reform?,235082
2021-10-04 09:22,Ghostemane,Nihil,79884
2021-10-04 09:22,Boney M.,Rasputin,1077
2021-10-04 09:22,Sukhwinder Singh,Bismil,1086
2021-10-04 09:22,Yugo Kanno,il vento d'oro,1011
2021-10-04 09:22,Shotgun Willy,Cheat Codes for Hoes,833
2021-10-04 09:22,Dua Lipa,Levitating,973
2021-10-04 09:25,KOHTA YAMAMOTO,Ashes on The Fire (Attack on Titan The Final Season Original Soundtrack),184250
2021-10-04 09:25,Pritam,Kyon,1061
2021-10-04 09:25,Piyush Mishra,Aarambh,11504
2021-10-04 09:25,FLOW,GO!!! 〜NARUTO OPENING MIX〜,23
2021-10-04 09:25,Hiroyuki Sawano,You See Big Girl / T:T,1100
2021-10-04 09:25,Yugo Kanno,Morioucho Radio,770
2021-10-04 09:25,Seventh Sage,Giorno's Theme,1126
2021-10-04 13:20,Piyush Mishra,Aabroo,1313
2021-10-04 13:21,Ravindra Upadhyay,Mila Toh Marega,0
2021-10-04 13:21,Lost Sky,Vision,1040
2021-10-04 13:21,Call,Laaree Chootee,705
2021-10-04 13:21,Kali Uchis,telepatía,108
2021-10-04 13:21,Kali Uchis,telepatía,32735
2021-10-04 13:28,Ravindra Upadhyay,Mila Toh Marega,386046
2021-10-04 13:33,Call,Laaree Chootee,213274
2021-10-04 13:36,Salim–Sulaiman,Maula Mere Lele Meri Jaan,184742
2021-10-04 13:36,Rahat Fateh Ali Khan,"Ajj Din Chadheya (From ""Love Aaj Kal "")",1050
2021-10-05 12:49,Hiroyuki Sawano,Vogel Im Kafig,94652
2021-10-05 12:49,New Boyz,FM$,16683
2021-10-05 12:50,Cummrs,Little Dark Age - Slowed,46113
2021-10-05 12:54,Eminem,Lucky You (feat. Joyner Lucas),244679
2021-10-05 12:56,Eminem,Godzilla (feat. Juice WRLD),29413
2021-10-05 12:57,Eminem,Bitch Please II,36425
2021-10-05 13:00,Eminem,Venom - Remix,175978
2021-10-05 13:03,Papa Roach,Last Resort,199906
2021-10-05 13:04,SR-71,Goodbye,1044
2021-10-05 13:04,Nilotpal Bora,Dhaaga,936
2021-10-05 13:04,Feder,Goodbye (feat. Lyse) - Slow Version,43523
2021-10-05 13:04,Feder,Goodbye (feat. Lyse) - Slow Version,577
2021-10-05 13:04,Sukhwinder Singh,Bismil,742
2021-10-05 13:04,Call,Laaree Chootee,18
2021-10-05 13:04,Shotgun Willy,Cheat Codes for Hoes,381
2021-10-05 13:04,Cummrs,Little Dark Age - Slowed,990
2021-10-05 13:04,Cummrs,Little Dark Age - Slowed,304
2021-10-05 13:04,Dua Lipa,Levitating,687
2021-10-05 13:05,Rahat Fateh Ali Khan,"Ajj Din Chadheya (From ""Love Aaj Kal "")",994
2021-10-05 13:06,Cummrs,Little Dark Age - Slowed,77702
2021-10-05 13:11,Rahat Fateh Ali Khan,"Ajj Din Chadheya (From ""Love Aaj Kal "")",315013
2021-10-05 13:14,Ghostemane,Nihil,101317
2021-10-05 13:14,Salim–Sulaiman,Maula Mere Lele Meri Jaan,632
2021-10-05 13:14,Seventh Sage,Giorno's Theme,1832
2021-10-05 13:17,Seventh Sage,Giorno's Theme,185644
2021-10-05 13:24,Salim–Sulaiman,Maula Mere Lele Meri Jaan,94655
2021-10-05 18:37,FLOW,GO!!! 〜NARUTO OPENING MIX〜,82348
2021-10-05 18:42,Piyush Mishra,Aarambh,295866
2021-10-06 09:42,Tanishk Bagchi,"Raataan Lambiyan (From ""Shershaah"")",0
2021-10-06 09:42,AP Dhillon,Brown Munde,0
2021-10-06 09:42,The Kid LAROI,STAY (with Justin Bieber),6072
2021-10-06 09:42,Otnicka,Where Are You,193032
2021-10-06 09:42,Tesher,Jalebi Baby (Tesher x Jason Derulo),3288
2021-10-06 09:42,ElyOtto,SugarCrash!,5179
2021-10-07 13:25,Doja Cat,Woman,92793
2021-10-07 13:25,Anuv Jain,Gul,35890
2021-10-07 13:25,Rahgir,Aadmi Chutiya Hai,2383
2021-10-07 13:26,Pritam,Kyon,1431
2021-10-07 13:26,FLOW,GO!!! 〜NARUTO OPENING MIX〜,35240
2021-10-07 13:26,Salim–Sulaiman,Maula Mere Lele Meri Jaan,2262
2021-10-07 13:27,New Boyz,FM$,0
2021-10-07 13:27,Yugo Kanno,Morioucho Radio,47320
2021-10-07 13:28,Sohail Sen,Asalaam-e-Ishqum,64742
2021-10-07 13:28,Sohail Sen,Saaiyaan,2665
2021-10-07 13:28,Sohail Sen,Saaiyaan,876
2021-10-07 13:28,Sohail Sen,Gunday,1311
2021-10-07 13:28,Sohail Sen,Gunday,460
2021-10-07 13:30,Sohail Sen,Mann Kunto Maula - Classical,0
2021-10-07 13:30,Sohail Sen,Tune Maari Entriyaan - Bangla Version,150
2021-10-07 13:30,Sohail Sen,Gunday Mashup,0
2021-10-07 13:30,Sohail Sen,Tune Maari Entriyaan,698
2021-10-07 13:30,Sohail Sen,Jashn-e-Ishqa,1677
2021-10-07 13:30,Sohail Sen,Jiya,74
2021-10-07 13:30,Sohail Sen,Rhythm Of Jashn-e-Ishqa,430
2021-10-07 13:30,Sohail Sen,Mann Kunto Maula,114826
2021-10-07 13:30,Sohail Sen,Tune Maari Entriyaan - Remix,630
2021-10-07 13:31,Sohail Sen,Mann Kunto Maula - Classical,43985
2021-10-07 13:33,Ghostemane,Nihil,841
2021-10-07 13:33,SR-71,Goodbye,293
2021-10-07 13:33,Hiroyuki Sawano,Vogel Im Kafig,1010
2021-10-07 13:33,Piyush Mishra,Aarambh,1176
2021-10-07 13:33,New Boyz,FM$,422
2021-10-07 13:33,Feder,Goodbye (feat. Lyse) - Slow Version,81352
2021-10-07 13:33,Yugo Kanno,Morioucho Radio,273
2021-10-07 13:33,Shotgun Willy,Cheat Codes for Hoes,302
2021-10-07 13:35,Ghostemane,Nihil,98193
2021-10-07 13:35,New Boyz,FM$,23
2021-10-07 13:35,Seventh Sage,Giorno's Theme,44076
2021-10-07 13:36,Ravindra Upadhyay,Mila Toh Marega,1140
2021-10-07 13:36,Shotgun Willy,Cheat Codes for Hoes,694
2021-10-07 13:36,Dua Lipa,Levitating,1074
2021-10-07 13:37,Ravindra Upadhyay,Mila Toh Marega,102887
2021-10-07 13:39,Shotgun Willy,Cheat Codes for Hoes,77270
2021-10-07 13:42,KOHTA YAMAMOTO,Ashes on The Fire (Attack on Titan The Final Season Original Soundtrack),220862
2021-10-08 12:47,Sukhwinder Singh,Bismil,25432
2021-10-08 12:51,Saad Sultan,Tu Mera Nahi,229646
2021-10-08 13:05,Saad Sultan,Tu Mera Nahi,51560
2021-10-08 13:20,Boney M.,Rasputin,485
2021-10-08 13:20,Saad Sultan,Tu Mera Nahi,28292
2021-10-08 13:20,Salim–Sulaiman,Maula Mere Lele Meri Jaan,10635
2021-10-08 13:20,Salim–Sulaiman,Maula Mere Lele Meri Jaan,974
2021-10-08 13:20,Salim–Sulaiman,Maula Mere Lele Meri Jaan,1030
2021-10-08 13:20,Cummrs,Little Dark Age - Slowed,1135
2021-10-08 13:22,Cummrs,Little Dark Age - Slowed,124565
2021-10-08 13:27,Boney M.,Rasputin,174222
2021-10-08 13:30,Ravindra Upadhyay,Mila Toh Marega,196645
2021-10-08 13:32,Seventh Sage,Giorno's Theme,94463
2021-10-10 13:49,Lil Nas X,MONTERO (Call Me By Your Name),16308
2021-10-10 13:50,Bella Poarch,Build a Bitch,6404
2021-10-10 13:50,Saad Sultan,Tu Mera Nahi,11840
2021-10-10 13:50,Cummrs,Little Dark Age - Slowed,62161
2021-10-10 13:53,Saad Sultan,Tu Mera Nahi,149216
2021-10-10 13:56,Seventh Sage,Giorno's Theme,185644
2021-10-10 13:58,Ravindra Upadhyay,Mila Toh Marega,114228
2021-10-10 13:59,SR-71,Goodbye,427
2021-10-10 13:59,SR-71,Goodbye,607
2021-10-10 13:59,Feder,Goodbye (feat. Lyse) - Slow Version,79242
2021-10-10 13:59,Yugo Kanno,Morioucho Radio,23
2021-10-10 13:59,Yugo Kanno,Morioucho Radio,1173
2021-10-10 13:59,Trevor Daniel,Falling,2107
2021-10-10 14:00,Pritam,Kyon,812
2021-10-10 14:00,Hiroyuki Sawano,Vogel Im Kafig,305
2021-10-10 14:00,Nilotpal Bora,Dhaaga,1212
2021-10-10 14:04,Ghostemane,Nihil,254285
2021-10-11 12:23,Miura Jam,Cry Baby (Tokyo Revengers),16594
2021-10-11 12:23,Official HIGE DANdism,Cry Baby,6589
2021-10-11 12:24,OneRepublic,Counting Stars,0
2021-10-11 12:25,Eminem,Godzilla (feat. Juice WRLD),51323
2021-10-11 12:26,Eminem,Venom - Remix,75442
2021-10-11 12:30,Eminem,Godzilla (feat. Juice WRLD),210792
2021-10-11 12:41,Eminem,Guts Over Fear,71627
2021-10-13 05:20,Sigma Rule,Drive Forever,19204
2021-10-13 08:56,Sigma Rule,Drive Forever,63257
2021-10-13 09:00,Dua Lipa,Levitating,203807
2021-10-13 09:02,Trevor Daniel,Falling,159381
2021-10-13 09:05,Yugo Kanno,il vento d'oro,93281
2021-10-13 09:07,Ghostemane,Nihil,93058
2021-10-13 09:10,Boney M.,Rasputin,168436
2021-10-13 09:13,SR-71,Goodbye,219569
2021-10-13 09:15,Yugo Kanno,Morioucho Radio,7033
2021-10-13 09:17,KOHTA YAMAMOTO,Ashes on The Fire (Attack on Titan The Final Season Original Soundtrack),1064
2021-10-13 09:17,Piyush Mishra,Aarambh,39218
2021-10-13 09:17,Sukhwinder Singh,Bismil,112825
2021-10-13 09:21,Ravindra Upadhyay,Mila Toh Marega,219539
