endTime,artistName,trackName,msPlayed
2021-10-08 05:58,JOler gaan,Emon Jodi Hoto,269173
2021-10-08 06:08,JOler gaan,Dana Vanga Pakhi’r Gaan,571000
2021-11-26 07:06,Pritam,Mere Sang,470
2021-12-01 18:26,The Local Train,Aaftaab,233471
2021-12-01 18:30,The Local Train,Mizaaj,263509
2021-12-01 18:31,Mild Orange,Some Feeling,18249
2021-12-01 18:34,Leonard Cohen,Suzanne,229293
2021-12-01 18:41,Leonard Cohen,Chelsea Hotel #2,3100
2021-12-01 18:41,Leonard Cohen,Famous Blue Raincoat,310773
2021-12-01 18:46,Leonard Cohen,Hallelujah,277160
2021-12-01 18:50,Leonard Cohen,Suzanne,227266
2021-12-01 18:56,Leonard Cohen,You Want It Darker,284373
2021-12-01 19:00,Leonard Cohen,Dance Me to the End of Love,280626
2021-12-01 19:05,Leonard Cohen,Famous Blue Raincoat,310773
2021-12-01 19:12,Leonard Cohen,"So Long, Marianne",336800
2021-12-01 19:17,Leonard Cohen,I'm Your Man,265186
2021-12-01 19:22,Leonard Cohen,Everybody Knows,334866
2021-12-01 19:28,Leonard Cohen,Happens to the Heart,283071
2022-10-06 08:33,Simon & Garfunkel,Bridge Over Troubled Water,34135
2022-10-06 08:33,Dire Straits,Romeo And Juliet,291894
2022-10-06 08:36,Sufjan Stevens,Mystery of Love,163619
