endTime,artistName,trackName,msPlayed
2022-12-01 19:31,Stebin Ben,Thoda Thoda Pyaar,242712
2022-12-01 19:36,KK,"Ajab Si (From ""Om Shanti Om"")",13140
2022-12-01 19:36,KK,Kaise Bataaoon,260580
2022-12-01 19:45,Neeraj Shridhar,Aai Paapi,255800
2022-12-01 19:48,Shae Gill,Pasoori,224146
2022-12-01 19:51,SHAUN,Way Back Home (feat. Conor Maynard) - Sam Feldt Edit,163131
2022-12-01 19:54,Shaan,Bum Bum Bole,195736
2022-12-01 19:56,A.R. Rahman,Saathiya,127856
2022-12-01 20:00,Maroon 5,Maps,189960
2022-12-01 20:01,JVKE,golden hour,55651
2022-12-01 20:04,Shawn Mendes,Stitches,200799
2022-12-01 20:14,Benson Boone,In The Stars,10041
2022-12-02 04:03,Meet Bros.,"Cham Cham (From ""Baaghi"")",4522
2022-12-02 04:03,Tanishk Bagchi,Makhna,824
2022-12-02 04:03,Tanishk Bagchi,Makhna,11999
2022-12-02 04:03,Lata Mangeshkar,Chanda Re Mere Bhaiya Se Kahna,2509
2022-12-02 04:03,Lata Mangeshkar,Chanda Re Mere Bhaiya Se Kahna,8099
2022-12-02 04:05,Pritam,Sajde,124830
2022-12-02 04:06,Lata Mangeshkar,Bajrang Baan,9038
2022-12-02 04:09,Amjad Nadeem,Sukhkarta Dukhharta - Ganpati Aarti,1129
2022-12-02 04:09,Mridul Krishnan Shastri,Barsane Wali Radhe,216899
2022-12-02 04:14,Vikram Hazra,Achutam Keshavam,263396
2022-12-02 04:17,Payal Dev,Kaun Kehte Hain Bhagwan Aate Nahi (Achyutam Keshavam),193539
2022-12-02 04:21,Kishore Manraja,Govind Bolo Hari Gopal Bolo,248106
2022-12-02 04:22,Pritam,"De Taali (From ""Bhool Bhulaiyaa 2"")",2924
2022-12-02 04:25,TAEYEON,Fine,209157
2022-12-02 04:27,Elton John,Cold Heart - PNAU Remix,135992
2022-12-02 04:30,Charlie Puth,Left and Right (Feat. Jung Kook of BTS),154486
2022-12-02 04:33,Pritam,Zara Sa,161171
2022-12-02 04:36,Romy,Challa,207780
2022-12-02 04:47,Camila Cabello,Bam Bam (feat. Ed Sheeran),20480
2022-12-02 06:36,ASHWYN,Skar,7511
2022-12-02 06:36,Ashwin Adwani,Jugnoo,12948
2022-12-02 06:36,Zaeden,kho gaya,7899
2022-12-02 06:46,Zaeden,socha na tha,14290
2022-12-02 10:32,KK,Kaise Bataaoon,282546
2022-12-02 10:33,Revelries,Blinding Lights,11292
2022-12-02 10:38,Pritam,Haan Tu Hain,324880
2022-12-02 10:39,Zubeen Garg,Ya Ali,64304
2022-12-02 10:42,Rito Riba,Ik Tu Hi (No-Mabe),18021
2022-12-02 10:42,Sachin-Jigar,Apna Bana Le,146415
2022-12-02 10:43,Yasser Desai,Tere Ho Gaye - Duet,35088
2022-12-02 10:47,Rochak Kohli,"Dil De Diya (From ""Thank God"")",274088
2022-12-02 10:48,Sanam,Yeh Raaten Yeh Mausam,6452
2022-12-02 10:48,Amit Trivedi,"Udd Gaya Rocket (From ""Rocket Gang"")",53945
2022-12-02 10:51,Sanam,Aap Ki Nazron Ne Samjha,186737
2022-12-02 10:55,Sanam,Tujhse Naraz Nahi Zindagi,237695
2022-12-02 10:58,Sachin Gupta,Likhe Jo Khat Tujhe - Lofi,155206
2022-12-02 10:59,Sanam,Chala Jata Hoon,59600
2022-12-02 11:00,Sanam,Tere Bina Zindagi Se - Sanam - Film - Aandhi,38213
2022-12-02 11:05,Jubin Nautiyal,"Tum Mere Ho (From ""Hate Story Iv"")",292762
2022-12-02 11:06,Prashant Katheriya,Tum Chhupa Na Sakogi,69741
2022-12-02 11:07,Payal Dev,"Tum Hi Aana (Sad Version) [From ""Marjaavaan""]",83169
2022-12-02 11:10,Meet Bros.,Ik Mulaqaat,12296
2022-12-02 11:10,Jubin Nautiyal,Ek Mulaqat - Jubin,0
2022-12-02 11:10,Javed-Mohsin,Pal,172805
2022-12-02 11:15,Shaarib Toshi,Saanson Ko,288355
2022-12-02 11:20,Shaarib Toshi,Tu Zaroori,289707
2022-12-02 11:26,Shaarib Toshi,Mareez - E - Ishq,291148
2022-12-02 11:32,Shaarib Toshi,Zid,363470
2022-12-02 11:37,Shaarib Toshi,Tu Zaroori - Male,289372
2022-12-02 11:41,Shaarib Toshi,Tu Zaroori,20093
2022-12-02 11:50,Mohammed Irfan,Phir Mohabbat,329851
2022-12-02 11:51,Salim–Sulaiman,O Re Piya,99465
2022-12-02 11:55,Nandini Srikar,"Duaa (From ""Shanghai"")",1656
2022-12-02 11:55,Nandini Srikar,"Duaa (From ""Shanghai"")",202551
2022-12-02 11:55,Salim–Sulaiman,O Re Piya,789
2022-12-02 11:56,Jasleen Royal,Kho Gaye Hum Kahan,0
2022-12-02 11:56,Salim–Sulaiman,O Re Piya,40175
2022-12-02 12:00,Darshan Raval,Ek Tarfa,47196
2022-12-02 12:00,Rochak Kohli,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",200991
2022-12-02 12:04,Yasser Desai,"Dil Ko Karaar Aaya (From ""Sukoon"")",231486
2022-12-02 12:06,Pritam,Mehrama,39795
2022-12-02 12:07,Harnoor,Parshawan,44231
2022-12-02 12:13,Pritam,"Tumse Bhi Zyada (From ""Tadap"")",319100
2022-12-02 12:18,Rahat Fateh Ali Khan,Surili Akhiyon Wale,331746
2022-12-02 12:23,Pritam,Khairiyat,280281
2022-12-02 12:26,Shreya Ghoshal,Manwa Laage,186873
2022-12-02 12:26,Rito Riba,Heer Ranjha,4366
2022-12-02 12:32,Mithoon,Sanam Re,308714
2022-12-02 13:02,Armaan Malik,Tu / You,142511
2022-12-02 13:05,Armaan Malik,Sun Maahi,169404
2022-12-02 13:07,Ed Sheeran,2step (feat. Armaan Malik),153124
2022-12-02 13:10,Armaan Malik,Nakhrey Nakhrey,143214
2022-12-02 13:14,Armaan Malik,Rehna Tere Paas,248158
2022-12-02 13:16,Armaan Malik,Barsaat,111464
2022-12-02 13:16,Armaan Malik,Bol Do Na Zara,147
2022-12-02 13:16,Amaal Mallik,"Jaan Hai Meri (From ""Radhe Shyam"")",11933
2022-12-02 13:44,Armaan Malik,Wajah Tum Ho,307107
2022-12-02 15:23,Sanam,O Mere Dil Ke Chain,1818
2022-12-02 15:23,Sanam,Garmi Di Tu,5211
2022-12-02 15:23,Sanam,Lag Ja Gale,1066
2022-12-02 15:23,Sanam,Aaja Aaja,6507
2022-12-02 15:26,Sanam,Chala Jata Hoon,194340
2022-12-03 14:21,KK,Kaise Bataaoon,282546
2022-12-03 14:24,Revelries,Blinding Lights,176406
2022-12-03 14:28,Neeraj Shridhar,Aai Paapi,260053
2022-12-03 14:32,Shae Gill,Pasoori,224146
2022-12-03 14:35,SHAUN,Way Back Home (feat. Conor Maynard) - Sam Feldt Edit,192452
2022-12-03 14:35,SHAUN,Way Back Home,3994
