endTime,artistName,trackName,msPlayed
2021-10-09 08:26,The Smashing Pumpkins,Today,6896
2021-10-09 08:26,Mom Jeans.,Edward 40hands,1625
2021-10-09 08:26,Weezer,Say It Ain't So,28061
2021-10-13 09:50,Eagles,Hotel California - 2013 Remaster,146762
2021-10-13 09:51,Stealers Wheel,Stuck In The Middle With You,21819
2021-10-13 09:57,Eagles,Hotel California - 2013 Remaster,0
2021-10-13 09:57,Eagles,Hotel California - 2013 Remaster,391376
2021-10-13 10:08,The J. Geils Band,Centerfold,1741
2021-10-13 10:58,Calpurnia,Say It Ain't So - Recorded at Spotify Studios NYC,243041
2021-10-13 10:58,Calpurnia,Cell,783
2021-10-13 13:28,The Local Train,Choo Lo,22250
2021-10-20 05:04,The Local Train,Choo Lo,53928
2021-10-23 11:02,A.R. Rahman,Urvashi Urvashi,104257
2021-10-23 11:04,Underground Authority,Insaaf ka Qaatil,116594
2021-10-24 07:57,Underground Authority,Insaaf ka Qaatil,125596
2021-10-24 08:02,We Study Billionaires - The Investor’s Podcast Network,TIP390: Quantitative Investing Tactics w/ Michael Gayed,303404
2021-10-31 18:11,Flobots,Handlebars,206826
2021-10-31 18:16,Grayson Kessenich,Under The Moonlight,1431
2021-10-31 18:16,Avenged Sevenfold,Seize the Day,0
2021-10-31 18:16,AWOLNATION,Sail - Unlimited Gravity Remix,171216
2021-10-31 18:16,Thriving Ivory,Where We Belong,12738
2021-10-31 18:24,Linkin Park,Iridescent,296560
2021-10-31 18:25,Linkin Park,Fallout,10604
2021-10-31 18:27,The Local Train,Tales of Tomorrow,146854
2021-10-31 18:30,The Local Train,Messages,141064
2021-10-31 18:33,When Chai Met Toast,Firefly,214196
2021-10-31 18:37,When Chai Met Toast,Khoj (Passing By),204062
2021-11-04 08:36,Mike Perry,Down The Line,14724
2021-11-04 08:39,Trampled by Turtles,Wait so Long,206400
2021-11-04 08:43,Barns Courtney,Fire,197520
2021-11-04 08:46,The National Parks,As We Ran,200321
2021-11-04 08:49,Wilderado,Head Right,197737
2021-11-04 08:53,Darlingside,Ocean Bed,240360
2021-11-04 08:55,The Rural Alberta Advantage,Brother,120363
2021-11-04 13:50,One Direction,Best Song Ever,47972
2021-11-04 13:50,The Who,Behind Blue Eyes,16519
2021-11-04 13:51,The Who,Baba O'Riley,28488
2021-11-12 18:36,The Who,Baba O'Riley,300400
2021-11-12 18:40,The Who,Behind Blue Eyes,221426
2021-11-12 18:41,The Who,Pinball Wizard,6065
2021-11-12 18:45,When Chai Met Toast,Believe,236700
