endTime,artistName,trackName,msPlayed
2022-08-30 16:31,BTS,Fly To My Room,10583
2022-08-30 16:33,Charlie Puth,Left and Right (Feat. Jung Kook of BTS),154486
2022-08-30 16:36,benny blanco,Bad Decisions (with BTS & Snoop Dogg),172714
2022-08-30 16:39,BTS,Yet To Come,193593
2022-08-30 16:43,BTS,Dynamite,199053
2022-08-30 16:46,BTS,Run BTS,204939
2022-08-30 16:49,j-hope,Arson,159761
2022-08-30 16:52,j-hope,MORE,180022
2022-08-30 16:56,BTS,For Youth,264480
2022-08-30 17:00,BTS,Born Singer,238628
2022-08-30 17:04,BTS,Dynamite,199053
2022-08-30 17:08,BTS,Butter,110364
2022-09-03 12:20,BTS,Her,228612
2022-09-03 12:23,BTS,Permission to Dance,187585
2022-09-03 12:49,BTS,Blood Sweat & Tears,70379
2022-09-07 11:07,BTS,FAKE LOVE,12337
2022-09-07 11:07,BTS,DNA,21342
2022-09-07 11:07,BTS,Louder than bombs,1741
2022-09-07 11:07,BTS,DNA,1205
2022-09-07 11:07,BTS,IDOL,1906
2022-09-07 11:07,BTS,All Night (BTS World Original Soundtrack) [Pt. 3],1460
2022-09-07 11:07,BTS,Burning Up (Fire),5330
2022-09-07 11:11,BTS,Run,236748
2022-09-07 11:15,BTS,FAKE LOVE - Rocking Vibe Mix,238494
2022-09-07 11:20,BTS,Go Go,937
2022-09-07 11:20,JIN,Yours,264840
2022-09-07 11:20,Steve Aoki,Waste It On Me,0
2022-09-07 11:20,BTS,Not Today,0
2022-09-07 11:20,BTS,Run BTS,15818
2022-09-07 11:20,BTS,My Time,3185
2022-09-07 11:20,BTS,Intro: Singularity,5125
2022-09-07 11:20,Coldplay,My Universe,0
2022-09-07 11:20,BTS,Trivia 起 : Just Dance,0
2022-09-07 11:20,BTS,Save Me,180
2022-09-07 11:20,BTS,ON (Feat. Sia),1511
2022-09-07 11:20,BTS,HOME,0
2022-09-07 11:20,BTS,ON,2824
2022-09-07 11:20,BTS,I Need U,2047
2022-09-07 11:20,BTS,A Brand New Day (BTS World Original Soundtrack) [Pt. 2],1063
2022-09-07 11:23,Steve Aoki,Waste It On Me,192536
2022-09-07 11:27,BTS,I Need U,210986
2022-09-07 11:31,BTS,Interlude : Shadow,212040
2022-09-07 11:34,BTS,Dionysus,895
2022-09-07 11:34,Juice WRLD,Girl Of My Dreams (with SUGA of BTS),34557
2022-09-07 11:34,BTS,Fly To My Room,67
2022-09-07 11:34,BTS,Dynamite,199053
2022-09-07 11:35,BTS,Stay Gold,10294
2022-09-07 11:40,BTS,MIC Drop (Steve Aoki Remix) - Full Length Edition,307675
2022-09-07 11:44,Agust D,Daechwita,225668
2022-09-07 11:48,BTS,00:00 (Zero O’Clock),250295
2022-09-07 11:51,BTS,Make It Right,226321
2022-09-07 11:55,BTS,Friends,199338
2022-09-07 11:55,BTS,Skit,14574
2022-09-07 11:58,BTS,Filter,180220
2022-09-07 12:02,BTS,Best Of Me,227191
2022-09-07 12:05,Jimin,With you,201905
2022-09-07 12:08,Charlie Puth,Left and Right (Feat. Jung Kook of BTS),154486
2022-09-07 12:12,BTS,Epiphany,240361
2022-09-07 13:02,BTS,Magic Shop,128963
2022-09-07 17:30,Billie Eilish,Happier Than Ever,12750
2022-09-07 17:31,Billie Eilish,TV,2351
2022-09-07 17:31,Billie Eilish,The 30th,7800
2022-09-07 17:31,Billie Eilish,Happier Than Ever - Edit,9868
2022-09-07 17:31,Billie Eilish,everything i wanted,17760
2022-09-07 17:32,Billie Eilish,Oxytocin,35877
2022-09-07 17:34,Billie Eilish,all the good girls go to hell,168839
2022-09-07 17:38,Billie Eilish,bad guy,194087
2022-09-07 17:38,Billie Eilish,watch,44539
