endTime,artistName,trackName,msPlayed
2022-03-28 15:51,Yo Yo Honey Singh,Love Dose,3772
2022-05-01 18:36,Yo Yo Honey Singh,Love Dose,237655
2022-05-01 18:38,AP Dhillon,Excuses,73597
2022-05-01 18:51,Udit Narayan,Pehla Nasha,125269
2022-06-10 16:56,Suraj Jagan,Give Me Some Sunshine,9504
2022-06-17 09:52,Shirley Setia,Koi Vi Nahi,189714
2022-06-17 10:19,Yo Yo Honey Singh,Love Dose,184580
2022-06-20 20:52,Dikshant,Aankhon Se Batana,211142
2022-06-21 04:07,Lata Mangeshkar,Dekha Ek Khwab,340
2022-06-21 04:07,Lata Mangeshkar,Dekha Ek Khwab,886
2022-06-21 04:07,Lata Mangeshkar,Dekha Ek Khwab,1379
2022-06-21 04:08,Farhan Saeed,Thodi Der,18189
2022-06-21 04:08,Lata Mangeshkar,Dekha Ek Khwab,21719
2022-06-21 04:10,Farhan Saeed,Tu Thodi Der Aur Theherja - Punjabi Mix,15775
2022-06-21 04:12,Amaal Mallik,Main Rahoon Ya Na Rahoon,11391
2022-06-21 04:14,A.R. Rahman,Hosanna,16742
2022-06-21 04:14,Amitabh Bhattacharya,Tera Rastaa Chhodoon Na,7509
2022-06-21 04:15,Aditya A,Chaand Baaliyan,11989
2022-06-21 04:16,Bilal Saeed,Uchiyaan Dewaraan,10588
2022-06-21 04:19,Madhur Sharma,Medley: Kehna Galat Galat / Halka Halka Suroor,11106
2022-06-21 04:19,Akhil Sachdeva,"Humsafar (From ""Badrinath Ki Dulhania"")",5003
2022-06-21 04:19,Sanam,Tujhse Naraz Nahi Zindagi,1172
2022-06-21 04:19,Atif Aslam,Main Rang Sharbaton Ka,16651
2022-06-21 04:19,Darshan Raval,Ek Ladki Ko Dekha Toh Aisa Laga - Title Track,5191
2022-06-21 04:20,Mustafa Zahid,Tere Binaa,3806
2022-06-21 04:20,Akhil Sachdeva,Channa Ve,3928
2022-06-21 04:20,Darshan Raval,Ek Ladki Ko Dekha Toh Aisa Laga - Title Track,4009
2022-06-21 04:20,Vishal Mishra,Teri Hogaiyaan,5636
