endTime,artistName,trackName,msPlayed
2022-11-06 13:24,Naresh Iyer,Nenu Nuvvantu,287823
2022-11-06 13:26,Shreya Ghoshal,Neelo Ninnu,159289
2022-11-06 13:32,A.R. Rahman,Sivangivey,364109
2022-11-06 13:38,KK,Life Is Beautiful,318670
2022-11-06 13:43,Karthik,Beautiful Girl,283207
2022-11-06 13:48,Sreerama Chandra,Life Is Beautiful Pop,333920
2022-11-06 13:54,Naresh Iyer,Its Your Love,308900
2022-11-06 14:01,"Shashikiran, Shravana Bhargavi",Amma Ani Kothaga,347589
2022-11-06 14:05,KK,Life Is Beautiful,215201
2022-11-06 14:09,Armaan Malik,Ninnila,234883
2022-11-06 14:14,Kalyani Malik,Em Sandeham Ledu,232914
2022-11-06 14:16,Kala Bhairava,Toliprema,157870
2022-11-06 14:21,Sid Sriram,Kadalalle,260992
2022-11-06 14:26,Harris Jayaraj,Neekem Kaavaalo Cheppu,311053
2022-11-06 14:30,Vijay Prakash,Guruvaram,216171
2022-11-06 14:59,Shreya Ghoshal,Allasani Vaari,192799
2022-11-06 17:35,Karthik,Chilipiga,17996
2022-11-06 17:39,"Sunitha, Suzanne",Varsham Munduga,267675
2022-11-06 17:42,Sagar,Neeti Mullai (Bit),81990
2022-11-06 17:44,Anurag Kulkarni,Chukkala Chunni,136570
2022-11-06 17:45,G. V. Prakash,Neeve,48892
2022-11-06 17:49,Naresh Iyer,Inthalo Ennenni Vinthalo Male,260000
2022-11-06 17:55,Vijay Yesudas,Evare,309662
2022-11-06 17:55,Karthik,Chilipiga,9763
2022-11-06 18:01,Harris Jayaraj,Naaloney Pongaynu,372600
2022-11-06 18:06,Chinmayi,Inthena,214227
2022-11-06 18:10,Mohana Bhogaraju,Naalo Maimarapu,228533
2022-11-06 18:12,Nutana Mohan,Aakasam Lona,113052
2022-11-06 18:17,Sid Sriram,Kadalalle,260992
2022-11-06 18:21,Kala Bhairava,Yetu Pone,249023
2022-11-06 18:26,Shreya Ghoshal,Nuvvena,293840
2022-11-06 18:30,Anurag Kulkarni,Asha Pasham,260000
2022-11-06 18:31,Naresh Iyer,Inthalo Ennenni Vinthalo Male,41243
2022-11-06 18:36,Sagar,Nammaka Tappani,272649
2022-11-06 18:40,Anurag Kulkarni,Asha Pasham,260000
2022-11-06 18:44,Armaan Malik,Ninnila,234883
2022-11-06 19:01,Gowtham Bharadwaj,Gira Gira Gira,96362
2022-12-11 17:51,Naresh Iyer,Nenu Nuvvantu,287823
2022-12-11 17:55,Vijay Prakash,Hello Rammante,172529
2022-12-11 17:58,Ram Miriyala,"Chitti (From ""Jathi Ratnalu"")",184128
2022-12-11 18:04,Harris Jayaraj,Oh! Shanthi Shanthi,19368
2022-12-11 18:04,Amritavarshini KC,Chinuku Taake..,19988
2022-12-11 18:10,Harris Jayaraj,Oh! Shanthi Shanthi,22824
2022-12-11 18:18,Radhan,Saradaga Kasepaina,281804
2022-12-16 16:47,Kid Travis,Strawberry Skies,165333
2022-12-16 17:00,Kid Travis,Closer,3566
2022-12-16 17:26,J. Cole,Power Trip (feat. Miguel),47464
2023-01-01 20:24,Naresh Iyer,Nenu Nuvvantu,4057
2023-01-01 20:24,Vijay Prakash,Guruvaram,2296
2023-01-01 20:29,Sathyaprakash,O Kalala Kathala,305088
2023-01-01 20:34,Vijai Bulganin,Thattukolede,284192
2023-01-01 20:39,Karthik,Yenno Yenno,271428
2023-01-01 20:44,Kala Bhairava,Yetu Pone,249023
2023-01-01 20:48,Anurag Kulkarni,Pillaa Raa,235299
2023-01-01 20:53,Haricharan,Yemito,268826
2023-01-01 20:57,Radhan,Saradaga Kasepaina,281804
2023-01-01 21:01,Sid Sriram,Undiporaadhey,173932
2023-01-01 21:05,Kala Bhairava,Tharagathi Gadhi - Telugu,213437
2023-01-01 21:10,Hemachandra Vedala,Oosupodu,273181
2023-01-01 21:15,Devi Sri Prasad,Uppenantha,327640
2023-01-01 21:18,Suraj Santosh,Ee Babu Gariki...,189500
2023-01-01 21:23,Anurag Kulkarni,Asha Pasham,260000
2023-01-01 21:28,L. V. Revanth,I Wanna Fly,238538
2023-01-01 21:33,Amritavarshini KC,Chinuku Taake..,291500
2023-01-01 21:37,Gowtham Bharadwaj,Gira Gira Gira,282831
2023-01-01 21:42,Vivek - Mervin,"Andhame Athivai Vasthe - From ""Sulthan""",288745
2023-01-01 21:43,Spoorthi Jithender,Undipova - Telugu,28690
2023-01-18 18:01,Sid Sriram,Kadalalle,260992
2023-01-18 18:06,Sagar,Nammaka Tappani,272649
2023-01-18 18:11,Vijay Prakash,Hello Rammante,281965
2023-01-18 18:23,Gowtham Bharadwaj,Gira Gira Gira,282831
2023-01-18 18:28,Naresh Iyer,Nenu Nuvvantu,23068
2023-01-18 18:28,Kala Bhairava,Tharagathi Gadhi - Telugu,213437
2023-03-17 16:23,Ram Miriyala,"Chitti (From ""Jathi Ratnalu"")",7441
2023-03-17 16:23,Akhil Akkineni,Yevevo,293750
2023-03-17 16:24,Sid Sriram,Undiporaadhey,29436
2023-03-17 16:28,Kanye West,Heartless,204379
2023-03-17 16:33,Chris Brown,Under The Influence,160302
2023-03-17 16:36,Shravan Bharadwaj,MalliRaava,185989
2023-03-17 16:42,Vijay Yesudas,Evare,309662
2023-03-17 16:47,Yuvan Shankar Raja,Nee Yadalo Naaku,292826
2023-03-17 16:51,Shreya Ghoshal,Preminche Premava,44347
2023-03-17 16:51,Senthil,Challa Gaali Thakuthunna,245498
2023-03-17 16:56,Vivek - Mervin,"Andhame Athivai Vasthe - From ""Sulthan""",288745
2023-03-17 16:57,A.R. Rahman,Sivangivey,16379
2023-03-17 17:01,Shreya Ghoshal,Nuvvena,293840
2023-03-17 17:05,Ajay Arasada,Neetho Unta,230230
2023-03-17 17:09,Spoorthi Jithender,Undipova - Telugu,231971
2023-03-17 17:15,Karthik,Nijanga Nenena,319164
2023-03-17 20:06,Anurag Kulkarni,Pillaa Raa,19737
2023-03-19 16:38,Anurag Kulkarni,Pillaa Raa,216011
2023-03-19 16:42,Sagar,Nammaka Tappani,272649
2023-03-19 16:47,Haricharan,Yemito,268826
2023-03-19 16:51,L. V. Revanth,I Wanna Fly,238538
2023-03-19 16:57,Amritavarshini KC,Chinuku Taake..,291500
2023-03-19 17:02,A.R. Rahman,Ee Hridayam,329320
2023-03-19 17:08,Devi Sri Prasad,Uppenantha,327640
2023-03-19 17:11,Kalyani Malik,Em Sandeham Ledu,232914
2023-03-19 17:16,Radhan,Saradaga Kasepaina,281804
2023-03-19 20:43,Praveen Lakkaraju,"Emo Emo - From ""Raahu""",167295
2023-03-29 17:15,Konchem Clarity Konchem Reality,Be A Bitch,568488
2023-03-29 17:15,Konchem Clarity Konchem Reality,Army,16314
2023-03-29 17:20,College Kaburlu,Nenu Nanna Pocket Money,281573
2023-03-29 17:26,College Kaburlu,Ragging - Part 1,383921
2023-03-29 17:33,College Kaburlu,"Bunk Babji, Oka China Phone",6598
2023-03-29 17:33,College Kaburlu,Parking lot lo Pedarayudu,367177
2023-03-29 17:41,College Kaburlu,"Bunk Babji, Oka China Phone",1265
2023-03-29 17:41,College Kaburlu,Ishq and Internals,23
