endTime,artistName,trackName,msPlayed
2021-09-17 14:57,Santhosh Narayanan,Ennadi Maayavi Nee,137629
2021-10-03 03:27,Gowtham Bharadwaj,Nee Neeli Kannullona,146819
2021-10-03 03:32,Sid Sriram,Kadalalle,260992
2021-10-03 03:37,Karthik Rodriguez,The Canteen Song,26024
2021-10-03 03:37,Gowtham Bharadwaj,Gira Gira Gira,282831
2021-10-03 03:37,Vijay Deverakonda,Comrade Anthem,2850
2021-10-03 03:37,Naresh Iyer,Maama Choodaro,4560
2021-10-03 03:42,Sathyaprakash,O Kalala Kathala,305088
2021-10-03 03:55,Kala Bhairava,Yetu Pone,249023
2021-10-03 03:58,Sam C.S.,"Yaanji - From ""Vikram Vedha""",146710
2021-10-03 04:04,Harris Jayaraj,Yedhane Koiyakae,337980
2021-10-03 04:10,Harris Jayaraj,Naaloney Pongaynu,372600
2021-10-03 04:15,Harris Jayaraj,Yegasi Yegasi,291360
2021-10-03 04:21,Harris Jayaraj,Monna Kanipinchavu,332013
2021-10-03 04:24,Harris Jayaraj,Oh! Shanthi Shanthi,182373
2021-10-03 04:30,Harris Jayaraj,Nidhare Kala,19835
2021-10-03 04:30,Harris Jayaraj,Yedhane Koiyakae,7780
2021-10-03 04:30,Harris Jayaraj,Athey Nanne,321360
2021-10-03 04:35,G. V. Prakash,Neeve,281520
2021-10-03 04:40,"Haricharan, Swetha Pandit",Ela Ela Naalo,305925
2021-10-03 04:45,Anirudh Ravichander,Hoyna Hoyna,271937
2021-10-03 04:48,Chinmayi,Yenti Yenti,199200
2021-10-03 04:54,Harris Jayaraj,Naaloney Pongaynu,372600
2021-10-03 04:58,Anirudh Ravichander,Kannuladha - The Kiss of Love,206253
2021-10-03 05:03,Haricharan,Ay Pilla - Telugu,253773
2021-10-03 05:07,G. V. Prakash,"Kaatuka Kanule (From ""Aakaasam Nee Haddhu Ra"")",246000
2021-10-03 05:08,Karthik,Devatha,44665
2021-10-03 05:08,Harris Jayaraj,Manasuna Edho Raagam,4250
2021-10-03 05:11,Vijay Prakash,Guruvaram,216171
2021-10-03 05:17,Naresh Iyer,Nenu Nuvvantu,287823
2021-10-03 05:22,Devi Sri Prasad,Uppenantha,327640
2021-10-03 05:26,Anirudh Ravichander,Kanave Kanave,240882
2021-10-03 05:27,Benny Dayal,"Daaru Desi (From ""Cocktail"")",6480
2021-10-03 05:27,Harris Jayaraj,Monna Kanipinchavu,14327
2021-10-03 05:32,Yuvan Shankar Raja,Nee Yadalo Naaku,292826
2021-10-03 05:37,Anirudh Ravichander,Ninnu Chuse Anandamlo,293000
2021-10-03 05:39,Sid Sriram,Samajavaragamana,17200
2021-10-03 05:39,Anirudh Ravichander,Hoyna Hoyna,125833
2021-10-03 05:41,Senthil,Challa Gaali Thakuthunna,135490
2021-10-03 05:41,Imagine Dragons,Whatever It Takes,6220
2021-10-03 05:42,EMBRZ,Breathe,43610
