endTime,artistName,trackName,msPlayed
2022-10-30 12:08,Mathan,Somberi,10307
2022-10-30 12:08,DJ Gotta,Call Me When You Want Call Me When You Need,19660
2022-10-30 12:16,MC Mazzie,Saka Saka Saka,58362
2022-11-11 14:13,Arctic Monkeys,I Wanna Be Yours,139408
2022-12-01 07:34,The Weeknd,Blinding Lights,30880
2022-12-01 07:36,The Weeknd,Often,65161
2022-12-01 07:40,The Weeknd,Blinding Lights,200086
2022-12-01 07:59,The Weeknd,Blinding Lights,83706
2022-12-02 03:21,The Weeknd,Blinding Lights,43745
2022-12-02 03:24,The Weeknd,Die For You,154052
2022-12-02 04:40,The Weeknd,Blinding Lights,170276
2022-12-05 03:07,The Weeknd,Blinding Lights,200086
2022-12-05 03:11,The Weeknd,Call Out My Name,228414
2022-12-05 03:15,The Weeknd,Save Your Tears,215690
2022-12-05 03:17,The Weeknd,Sacrifice,109204
2022-12-05 03:21,The Weeknd,The Hills,242300
2022-12-05 06:30,Post Malone,One Right Now (with The Weeknd),80312
2022-12-06 10:59,The Weeknd,Starboy,230504
2022-12-06 11:04,The Weeknd,Out of Time,214193
2022-12-06 11:05,The Weeknd,I Heard You’re Married (feat. Lil Wayne),67211
2022-12-06 11:05,The Weeknd,Take My Breath - Single Version,19873
2022-12-06 11:07,The Weeknd,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",38984
2022-12-06 11:07,The Weeknd,House Of Balloons / Glass Table Girls,0
2022-12-06 11:11,The Weeknd,In Your Eyes,237563
2022-12-06 11:14,The Weeknd,Pray For Me,211464
2022-12-06 11:17,Doja Cat,You Right,186200
2022-12-06 11:21,The Weeknd,Heartless,198321
2022-12-06 11:26,The Weeknd,Often,249080
2022-12-06 11:29,Ariana Grande,Love Me Harder,236170
2022-12-06 11:34,The Weeknd,Acquainted,262005
2022-12-06 11:42,The Weeknd,Wicked Games,74747
2022-12-06 13:00,The Weeknd,The Morning,100776
