endTime,artistName,trackName,msPlayed
2021-10-08 01:51,ILLENIUM,In Your Arms (with X Ambassadors),220730
2021-10-08 01:55,David Guetta,This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),207272
2021-10-08 01:59,Kesha,TiK ToK,3932
2021-10-08 01:59,Halsey,Bad At Love,1232
2021-10-08 01:59,Sabrina Carpenter,Why,1914
2021-10-08 01:59,Jonas Blue,What I Like About You (feat. Theresa Rex),1159
2021-10-08 01:59,Martin Garrix,We Are The People (feat. Bono & The Edge) - Official UEFA EURO 2020 Song,242537
2021-10-08 02:03,Halsey,Bad At Love,10616
2021-10-08 02:03,Jonas Blue,What I Like About You (feat. Theresa Rex),220396
2021-10-08 02:03,Maroon 5,One More Night,1375
2021-10-08 02:07,Carly Rae Jepsen,Curiosity,213120
2021-10-08 02:10,Dua Lipa,Levitating,203807
2021-10-08 02:14,Clean Bandit,Symphony (feat. Zara Larsson),212733
2021-10-08 02:14,ILLENIUM,Good Things Fall Apart (with Jon Bellion),18864
2021-10-08 02:14,Liam Payne,Bedroom Floor,9917
2021-10-08 02:18,Major Lazer,Cold Water,185351
2021-10-08 02:22,Hailee Steinfeld,Capital Letters,219373
2021-10-08 02:26,ILLENIUM,First Time,2103
2021-10-08 02:26,Cheat Codes,No Promises (feat. Demi Lovato),223503
2021-10-09 01:35,Owl City,Good Time,205933
2021-10-09 01:38,Shawn Mendes,There's Nothing Holdin' Me Back,199440
2021-10-09 01:46,ILLENIUM,Hearts on Fire,236317
2021-10-09 01:52,Zedd,Clarity,271426
2021-10-09 01:56,Hailee Steinfeld,"Let Me Go (with Alesso, Florida Georgia Line & watt)",174800
2021-10-09 02:00,Martin Garrix,We Are The People (feat. Bono & The Edge) - Official UEFA EURO 2020 Song,245499
2021-10-09 02:04,ILLENIUM,In Your Arms (with X Ambassadors),220730
2021-10-09 02:07,Dua Lipa,Levitating,9040
2021-10-09 02:07,Hailee Steinfeld,Capital Letters,1306
2021-10-09 02:07,Shawn Mendes,Stitches,206880
2021-10-09 02:08,Owl City,Good Time,6746
2021-10-09 02:08,Alan Walker,All Falls Down (feat. Juliander),9540
2021-10-09 02:12,Shawn Mendes,There's Nothing Holdin' Me Back,199440
2021-10-12 02:12,ILLENIUM,Hearts on Fire,236317
2021-10-12 02:15,Hailee Steinfeld,"Let Me Go (with Alesso, Florida Georgia Line & watt)",174800
2021-10-12 02:19,Martin Garrix,We Are The People (feat. Bono & The Edge) - Official UEFA EURO 2020 Song,217000
2021-10-12 02:23,ILLENIUM,In Your Arms (with X Ambassadors),220730
2021-10-12 02:27,Shawn Mendes,Stitches,206880
2021-10-12 02:30,Dua Lipa,Levitating,203807
2021-10-12 02:34,Hailee Steinfeld,Capital Letters,219373
2021-10-12 02:37,Alan Walker,All Falls Down (feat. Juliander),198880
2021-10-12 02:41,Carly Rae Jepsen,Call Me Maybe,192301
2021-10-15 02:50,Hailee Steinfeld,Rock Bottom,227857
2021-10-15 02:54,Shawn Mendes,There's Nothing Holdin' Me Back,199440
2021-10-15 02:55,Carly Rae Jepsen,I Really Like You,25330
2021-10-15 02:59,Martin Garrix,We Are The People (feat. Bono & The Edge) - Official UEFA EURO 2020 Song,271755
2021-10-15 03:04,Zedd,Clarity,271426
2021-10-15 03:08,DJ Snake,Let Me Love You,205946
2021-10-15 03:11,Sabrina Carpenter,Why,171096
2021-10-15 03:14,Charlie Puth,Attention,208786
2021-10-15 03:20,Gryffin,Feel Good (feat. Daya),12475
2021-10-15 03:20,Avicii,Waiting For Love,10775
2021-10-15 03:20,Owl City,Good Time,205933
2021-10-15 03:23,Hailee Steinfeld,"Let Me Go (with Alesso, Florida Georgia Line & watt)",174800
2021-10-15 03:27,Dua Lipa,Levitating,203807
2021-10-15 03:30,Cheat Codes,No Promises (feat. Demi Lovato),223503
2021-10-15 03:36,Shawn Mendes,Stitches - Live,340869
2021-10-15 03:40,Martin Garrix,These Are The Times (feat. JRM),188656
2021-10-15 03:43,Jonas Blue,Polaroid,193377
2021-10-15 03:43,Avicii,Lonely Together (feat. Rita Ora),3708
2021-10-15 03:43,Marshmello,FRIENDS,13951
2021-10-15 03:46,Avicii,Lonely Together (feat. Rita Ora),178140
2021-10-15 03:50,David Guetta,This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),207272
2021-10-15 03:54,Alan Walker,Diamond Heart,240333
2021-10-15 03:58,Carly Rae Jepsen,Call Me Maybe,193400
2021-10-15 04:01,Sabrina Carpenter,Alien,174840
2021-10-15 04:01,Maroon 5,Maps,8183
2021-10-15 04:04,Jonas Blue,Mama,184133
2021-10-15 04:08,Hailee Steinfeld,Capital Letters,219373
2021-10-15 04:11,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,197933
2021-10-15 04:15,The Chainsmokers,Something Just Like This,247160
2021-10-15 04:18,Shawn Mendes,Treat You Better,187973
2021-10-15 04:19,Clean Bandit,Symphony (feat. Zara Larsson),0
2021-10-15 04:19,Ed Sheeran,Bad Habits,0
2021-10-15 04:19,Hailee Steinfeld,Afterlife,0
2021-10-15 04:19,Gryffin,Tie Me Down (with Elley Duhé),0
2021-10-15 04:19,Meghan Trainor,Better When I'm Dancin',0
2021-10-15 04:19,ILLENIUM,In Your Arms (with X Ambassadors),0
2021-10-15 04:24,Ed Sheeran,Bad Habits,248395
2021-10-15 04:25,Hailee Steinfeld,Afterlife,30240
2021-10-15 04:29,Shaarib Toshi,Emraan Hashmi Mashup (By DJ Angel),282382
2021-10-15 04:30,Jeet Gannguli,Love Mashup 2016 (By Kiran Kamath),197
2021-10-15 04:30,Shankar-Ehsaan-Loy,Love Mashup 2015 (By DJ Chetas),7814
2021-10-15 04:30,Owl City,Good Time,10677
2021-10-15 04:35,Pritam,Mere Bina,289560
2021-10-15 04:35,Deep Chills,Run Free,10834
2021-10-17 06:24,Pritam,Tum Mile,23136
2021-10-19 10:50,Shawn Mendes,There's Nothing Holdin' Me Back,3797
2021-10-19 10:56,Shawn Mendes,There's Nothing Holdin' Me Back,201227
2021-10-19 11:00,Tiësto,Ritual,198995
2021-10-19 11:03,Jonas Blue,Perfect Strangers,196613
2021-10-19 11:10,Shawn Mendes,Stitches - Live,396565
2021-10-19 11:14,Jonas Blue,What I Like About You (feat. Theresa Rex),220396
2021-10-19 11:15,Kygo,Lose Somebody,25193
2021-10-19 11:18,Tanishk Bagchi,Makhna,183000
2021-10-19 11:21,Alan Walker,All Falls Down (feat. Juliander),198880
2021-10-19 11:25,Pritam,Ilahi,228982
2021-10-19 11:29,Pritam,Ilahi,8054
2021-10-19 11:29,Pritam,Ilahi,1534
2021-10-19 11:29,Pritam,Ilahi,228982
